"scenario_id","n","n_exposed","rho","true_beta","method","engine","variant","inference","cohort","generated_n","excluded_one_outcome_n","fitted_n","ci_available_n","ci_unavailable_fitted_n","ci_available_fraction","point_nonconverged_available_n","point_unknown_available_n","ci_nonconverged_available_n","ci_unknown_available_n","denominator_n","covered_n","interval_below_truth_n","interval_above_truth_n","coverage","mcse","mc_low","mc_high"
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_default|PL","logistf","lf_irls_default","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,155,0,159,0,2221,2189,29,3,0.985592075641603,0.00252857029773719,0.980636077858038,0.990548073425168
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_default|PL","logistf","lf_irls_default","PL","point_converged",2500,120,2380,2380,0,0.952,155,0,159,0,2225,2193,29,3,0.98561797752809,0.00252405771952091,0.980670824397829,0.990565130658351
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_default|Wald","logistf","lf_irls_default","Wald","available",2500,120,2380,2380,0,0.952,155,0,155,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_default|Wald","logistf","lf_irls_default","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,155,0,155,0,2225,2211,14,0,0.993707865168539,0.00167634485614673,0.990422229250492,0.996993501086587
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_default|Wald","logistf","lf_irls_default","Wald","point_converged",2500,120,2380,2380,0,0.952,155,0,155,0,2225,2211,14,0,0.993707865168539,0.00167634485614673,0.990422229250492,0.996993501086587
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_fit_pl_tight|PL","logistf","lf_irls_fit_pl_tight","PL","available",2500,120,2380,2380,0,0.952,0,0,20,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_fit_pl_tight|PL","logistf","lf_irls_fit_pl_tight","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,20,0,2360,2328,29,3,0.986440677966102,0.00238066601739714,0.981774572572003,0.9911067833602
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_fit_pl_tight|PL","logistf","lf_irls_fit_pl_tight","PL","point_converged",2500,120,2380,2380,0,0.952,0,0,20,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_fit_pl_tight|Wald","logistf","lf_irls_fit_pl_tight","Wald","available",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_fit_pl_tight|Wald","logistf","lf_irls_fit_pl_tight","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_irls_fit_pl_tight|Wald","logistf","lf_irls_fit_pl_tight","Wald","point_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_default|PL","logistf","lf_nr_default","PL","available",2500,120,2380,2380,0,0.952,144,0,148,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_default|PL","logistf","lf_nr_default","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,144,0,148,0,2232,2200,29,3,0.985663082437276,0.00251619934042483,0.980731331730043,0.990594833144509
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_default|PL","logistf","lf_nr_default","PL","point_converged",2500,120,2380,2380,0,0.952,144,0,148,0,2236,2204,29,3,0.985688729874776,0.00251173076696497,0.980765737571525,0.990611722178028
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_default|Wald","logistf","lf_nr_default","Wald","available",2500,120,2380,2380,0,0.952,144,0,144,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_default|Wald","logistf","lf_nr_default","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,144,0,144,0,2236,2222,14,0,0.993738819320215,0.0016681240596789,0.990469296163244,0.997008342477185
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_default|Wald","logistf","lf_nr_default","Wald","point_converged",2500,120,2380,2380,0,0.952,144,0,144,0,2236,2222,14,0,0.993738819320215,0.0016681240596789,0.990469296163244,0.997008342477185
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_pl_tight|PL","logistf","lf_nr_fit_pl_tight","PL","available",2500,120,2380,2380,0,0.952,0,0,20,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_pl_tight|PL","logistf","lf_nr_fit_pl_tight","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,20,0,2360,2328,29,3,0.986440677966102,0.00238066601739714,0.981774572572003,0.9911067833602
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_pl_tight|PL","logistf","lf_nr_fit_pl_tight","PL","point_converged",2500,120,2380,2380,0,0.952,0,0,20,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_pl_tight|Wald","logistf","lf_nr_fit_pl_tight","Wald","available",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_pl_tight|Wald","logistf","lf_nr_fit_pl_tight","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_pl_tight|Wald","logistf","lf_nr_fit_pl_tight","Wald","point_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_tight|PL","logistf","lf_nr_fit_tight","PL","available",2500,120,2380,2380,0,0.952,0,0,11,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_tight|PL","logistf","lf_nr_fit_tight","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,11,0,2369,2337,29,3,0.986492190797805,0.00237168362068021,0.981843690901272,0.991140690694338
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_tight|PL","logistf","lf_nr_fit_tight","PL","point_converged",2500,120,2380,2380,0,0.952,0,0,11,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_tight|Wald","logistf","lf_nr_fit_tight","Wald","available",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_tight|Wald","logistf","lf_nr_fit_tight","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_fit_tight|Wald","logistf","lf_nr_fit_tight","Wald","point_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_maxit5000|PL","logistf","lf_nr_maxit5000","PL","available",2500,120,2380,2380,0,0.952,0,0,11,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_maxit5000|PL","logistf","lf_nr_maxit5000","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,11,0,2369,2337,29,3,0.986492190797805,0.00237168362068021,0.981843690901272,0.991140690694338
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_maxit5000|PL","logistf","lf_nr_maxit5000","PL","point_converged",2500,120,2380,2380,0,0.952,0,0,11,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_maxit5000|Wald","logistf","lf_nr_maxit5000","Wald","available",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_maxit5000|Wald","logistf","lf_nr_maxit5000","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_maxit5000|Wald","logistf","lf_nr_maxit5000","Wald","point_converged",2500,120,2380,2380,0,0.952,0,0,0,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_pl_tight|PL","logistf","lf_nr_pl_tight","PL","available",2500,120,2380,2380,0,0.952,144,0,154,0,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_pl_tight|PL","logistf","lf_nr_pl_tight","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,144,0,154,0,2226,2194,29,3,0.985624438454627,0.00252293209030045,0.980679491557638,0.990569385351616
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_pl_tight|PL","logistf","lf_nr_pl_tight","PL","point_converged",2500,120,2380,2380,0,0.952,144,0,154,0,2236,2204,29,3,0.985688729874776,0.00251173076696497,0.980765737571525,0.990611722178028
